FID,Z,LON,LAT
7722,176.5,-83.43255083,39.02812779
7723,173,-83.43276396,39.02804757
7724,177.18,-83.43253901,39.0281402
7725,186.56,-83.43239381,39.0282108
7726,191.01,-83.43228598,39.02825278
7727,197.87,-83.43198052,39.02837249
7728,178.69,-83.43251648,39.02816706
7729,173.65,-83.4335372,39.02778907
7730,172.33,-83.43362399,39.02775663
7731,177.37,-83.43254154,39.02817014
7732,198.59,-83.43187634,39.02843341
7733,187.97,-83.43237638,39.02824828
7734,173.42,-83.43466206,39.0274034
7735,173.75,-83.43434947,39.02752029
7736,201.44,-83.43138998,39.02862699
7737,192.12,-83.43225595,39.02830692
7738,170.36,-83.43376599,39.02774456
7739,173.19,-83.43313541,39.02798278
7740,177.6,-83.4325436,39.02820326
7741,190.67,-83.43231201,39.02829431
7742,196.14,-83.4320851,39.0283804
7743,173.58,-83.43333564,39.02791707
7744,174.01,-83.43408351,39.02764667
7745,173.75,-83.43359213,39.02782793
7746,197.71,-83.43190666,39.02847539
7747,180.43,-83.43249136,39.028263
7748,196.22,-83.43208549,39.02841877
7749,193.59,-83.43219817,39.0283802
7750,193.06,-83.43222417,39.02837047
7751,189.99,-83.43232795,39.02833146
7752,173.75,-83.43434378,39.02759015
7753,197.93,-83.43182321,39.02853128
7754,170.4,-83.43379697,39.02780563
7755,173.98,-83.43413535,39.02769631
7756,172.85,-83.43297568,39.02812135
7757,190.8,-83.43229801,39.02838128
7758,173.1,-83.43285668,39.02817123
7759,173.59,-83.4334172,39.0279678
7760,173.84,-83.43354148,39.02792737
7761,191.8,-83.43227618,39.02839831
7762,197.38,-83.43175676,39.02859078
7763,173.96,-83.43271852,39.02823492
7764,173.43,-83.4327791,39.02821267
7765,202.45,-83.43130038,39.02877274
7766,173.68,-83.43348176,39.02797105
7767,171.33,-83.43378589,39.02785992
7768,170.77,-83.4338142,39.02785347
7769,180.66,-83.43247028,39.02834885
7770,183.32,-83.43240745,39.02837287
7771,172.89,-83.43300839,39.02815563
7772,173.72,-83.43422677,39.02771476
7773,173.09,-83.43316387,39.02810544
7774,196.25,-83.43183318,39.02860297
7775,170.8,-83.43382422,39.02787281
7776,181.28,-83.43244823,39.0283831
7777,185.6,-83.43236581,39.02841491
7778,173.69,-83.43369682,39.02793368
7779,173.06,-83.43306861,39.02816689
7780,186.41,-83.43234896,39.02843886
7781,181.12,-83.43244331,39.02842473
7782,173.18,-83.43323429,39.02814118
7783,173.55,-83.43484365,39.02756187
7784,173.68,-83.43426333,39.02777364
7785,201.87,-83.43131525,39.02885613
7786,190.89,-83.43228476,39.02850345
7787,182.36,-83.43241586,39.02845297
7788,173.07,-83.43317621,39.02818231
7789,173,-83.43310981,39.0282064
7790,173.23,-83.43290514,39.02828076
7791,180.49,-83.43245383,39.02845199
7792,177.41,-83.43256384,39.0284197
7793,195.97,-83.43174407,39.02872619
7794,173.59,-83.43447889,39.02773743
7795,180.27,-83.43246135,39.0284758
7796,173.23,-83.4332738,39.0281818
7797,176.42,-83.43261082,39.02842872
7798,197.26,-83.43167255,39.02877615
7799,176.83,-83.43258942,39.02844142
7800,173.65,-83.43437532,39.02780248
7801,173.17,-83.43330148,39.02819068
7802,185.93,-83.43233609,39.0285486
7803,184.7,-83.4323565,39.02854079
7804,173.11,-83.43305662,39.02828562
7805,173.46,-83.43456625,39.02774506
7806,173.63,-83.43348688,39.02813699
7807,173.6,-83.43347022,39.02814301
7808,192.25,-83.43201505,39.02867873
7809,173.03,-83.43319023,39.02825094
7810,186.33,-83.43226138,39.02861007
7811,201.27,-83.43148391,39.02889703
7812,185.15,-83.43227183,39.02861832
7813,193.3,-83.43201281,39.02871463
7814,172.71,-83.43382622,39.02806243
7815,173.06,-83.4332213,39.02828453
7816,179.01,-83.4324965,39.0285476
7817,174.48,-83.4328412,39.02843382
7818,183.29,-83.43231633,39.02862586
7819,198.86,-83.43169261,39.02885592
7820,173.63,-83.43468317,39.02778298
7821,173,-83.43310359,39.02835158
7822,196.87,-83.43183649,39.02881751
7823,174.03,-83.43376479,39.02812678
7824,173.02,-83.43327379,39.02830938
7825,174,-83.43371123,39.02815826
7826,177.42,-83.43258645,39.02856689
7827,174.98,-83.43282185,39.02848242
7828,174.1,-83.43380268,39.02813364
7829,176.76,-83.43267048,39.02854838
7830,174.48,-83.43286354,39.0284857
7831,182.92,-83.43236648,39.02867023
7832,174.1,-83.43290456,39.0284761
7833,175.83,-83.43275212,39.02853749
7834,195.66,-83.43198676,39.02882068
7835,174.21,-83.43474254,39.02783661
7836,197.94,-83.43184726,39.02888215
7837,175.85,-83.43276602,39.02855549
7838,195.11,-83.43203685,39.0288227
7839,199.58,-83.43174409,39.02892881
7840,173.12,-83.43501474,39.02776462
7841,174.54,-83.43454736,39.02793186
7842,175.25,-83.43446213,39.02796248
7843,182.52,-83.43239323,39.02870571
7844,174.15,-83.43452996,39.02794989
7845,173.32,-83.43475923,39.02787879
7846,195.95,-83.43200191,39.02887154
7847,183.28,-83.43238396,39.02873203
7848,172.97,-83.43308241,39.02848185
7849,173.47,-83.43390746,39.02819128
7850,173.08,-83.43479297,39.02787898
7851,173.62,-83.43359182,39.028314
7852,189.93,-83.43225985,39.02879778
7853,172.77,-83.43315983,39.02848925
7854,173.06,-83.43438535,39.02806111
7855,172.98,-83.433122,39.02851445
7856,173.57,-83.43359086,39.02834988
7857,174.33,-83.43291508,39.02859418
7858,185.81,-83.4323436,39.02880116
7859,186.26,-83.43233333,39.02880498
7860,189.98,-83.43226822,39.02882949
7861,181.12,-83.43271858,39.02867108
7862,174.02,-83.43383211,39.02828106
7863,199.73,-83.43182324,39.02900383
7864,183.61,-83.43238698,39.02879972
7865,173.68,-83.43300204,39.02858002
7866,173.64,-83.43481084,39.02794537
7867,173.14,-83.43330217,39.02848006
7868,196,-83.43209226,39.02891939
7869,172,-83.43436701,39.02811213
7870,173.99,-83.43473482,39.02798543
7871,173.5,-83.43304038,39.02858985
7872,170.97,-83.43393129,39.02827664
7873,173.5,-83.4335998,39.02839844
7874,183.8,-83.43253402,39.02878295
7875,173.74,-83.43375973,39.0283496
7876,173.67,-83.43496389,39.02792857
7877,173.7,-83.43498779,39.02793159
7878,173.2,-83.43331289,39.02852317
7879,187.65,-83.43232667,39.02888035
7880,173.76,-83.43376019,39.02837337
7881,173.89,-83.4338337,39.02834778
7882,170.12,-83.43408122,39.02825964
7883,192.57,-83.43224633,39.02891888
7884,190.38,-83.4322787,39.02890964
7885,172.93,-83.43443514,39.02814873
7886,173.04,-83.43455266,39.02810969
7887,173.43,-83.43359958,39.02844574
7888,184.89,-83.43238996,39.0288766
7889,173.26,-83.43337678,39.02853049
7890,172.71,-83.43440124,39.02818394
7891,173.32,-83.43466896,39.0280924
7892,173.11,-83.4333963,39.02854044
7893,180.29,-83.43284412,39.02873774
7894,181.72,-83.43278779,39.02876261
7895,173.72,-83.43506538,39.02796447
7896,173.58,-83.4348029,39.02805717
7897,190.52,-83.43228277,39.02895082
7898,173.73,-83.43495267,39.02801557
7899,192.14,-83.4322535,39.02897287
7900,174.36,-83.43304137,39.02869975
7901,201.49,-83.43177799,39.02915632
7902,187.65,-83.43234206,39.02896517
7903,173.06,-83.43316097,39.02867419
7904,173.23,-83.43485105,39.02808716
7905,173.18,-83.43473977,39.02812615
7906,189.23,-83.43230957,39.02898801
7907,185.18,-83.43249524,39.02892179
7908,173.41,-83.43448289,39.02822747
7909,173.27,-83.43339609,39.02860847
7910,172.96,-83.43319566,39.0286786
7911,186.64,-83.43237338,39.02897254
7912,173.62,-83.43492416,39.02808365
7913,170.4,-83.43422392,39.02832846
7914,169.91,-83.43395912,39.02842094
7915,173.37,-83.43355158,39.02856513
7916,183.92,-83.43258202,39.02890926
7917,186.54,-83.43238186,39.0289838
7918,173.53,-83.43469837,39.0281753
7919,176.44,-83.43302138,39.02876351
7920,173.45,-83.43496896,39.02810316
7921,183.37,-83.43262399,39.02892721
7922,198.49,-83.43202519,39.02914296
7923,190.28,-83.43227411,39.02905542
7924,173.39,-83.43360662,39.02859038
7925,180.09,-83.43294013,39.02882611
7926,183.33,-83.43276178,39.02888983
7927,183.33,-83.43275641,39.02889166
7928,180.49,-83.43292911,39.0288348
7929,173.45,-83.43449158,39.02829215
7930,173.21,-83.433349,39.02869693
7931,173.59,-83.43476791,39.02820575
7932,181.02,-83.43292112,39.02885434
7933,185.72,-83.43252579,39.02899431
7934,195.74,-83.43214798,39.02913292
7935,173.43,-83.43490289,39.02817058
7936,171.31,-83.43444218,39.0283303
7937,182.24,-83.43288337,39.02888856
7938,182.88,-83.43264264,39.02897268
7939,182.56,-83.43287622,39.02890582
7940,173.63,-83.43462451,39.02829812
7941,170.56,-83.43412648,39.02847132
7942,203.74,-83.43154442,39.02938508
7943,193.09,-83.43220479,39.02915246
7944,183.08,-83.43262782,39.02900191
7945,176.9,-83.43306918,39.02884693
7946,173.33,-83.43321319,39.02879554
7947,170.47,-83.43386132,39.02857371
7948,182.71,-83.43272562,39.02897393
7949,182.65,-83.43265246,39.02900311
7950,173.54,-83.43494408,39.02820954
7951,194.78,-83.432174,39.02918112
7952,170.41,-83.43408541,39.02851632
7953,196.95,-83.43208653,39.02923403
7954,173.52,-83.43456501,39.02837189
7955,195.94,-83.43212863,39.02922901
7956,190.3,-83.43226508,39.0291794
7957,173.71,-83.433826,39.02864499
7958,190.21,-83.43240698,39.02914725
7959,187.52,-83.43254746,39.02910071
7960,177.77,-83.43308703,39.02891611
7961,189.59,-83.43229749,39.02919485
7962,171.12,-83.43386444,39.02865095
7963,197.21,-83.43205035,39.02929398
7964,191.99,-83.43223221,39.02923126
7965,173.48,-83.4338081,39.02868555
7966,173.18,-83.43344241,39.02881733
7967,170.42,-83.43411297,39.02858918
7968,173.53,-83.43383939,39.02868517
7969,173.26,-83.43346278,39.02881502
7970,178.51,-83.43308489,39.02894805
7971,190.01,-83.43231566,39.02922952
7972,192.35,-83.43222846,39.02926333
7973,183.24,-83.43268727,39.02910176
7974,175.94,-83.43315445,39.02894858
7975,173.7,-83.43497133,39.028327
7976,173.59,-83.43505093,39.02831047
7977,173.38,-83.43353556,39.02883206
7978,180.55,-83.43305803,39.02900014
7979,182.87,-83.43299905,39.02902165
7980,182.72,-83.43273568,39.02911219
7981,196.11,-83.43208971,39.0293437
7982,174.43,-83.43321565,39.02894802
7983,170.76,-83.43459701,39.02847627
7984,196.26,-83.43207973,39.02935562
7985,173.35,-83.43366709,39.02880409
7986,173.37,-83.43380594,39.0287674
7987,173.41,-83.43358848,39.02884591
7988,187.43,-83.43261696,39.02918711
7989,196.71,-83.43205493,39.02938713
7990,191.04,-83.43229186,39.02930345
7991,183.38,-83.43283588,39.02911398
7992,173.23,-83.43337855,39.02892867
7993,182.17,-83.43303558,39.02905602
7994,173.54,-83.4337584,39.02880912
7995,196.47,-83.43205884,39.02940669
7996,188.6,-83.43260606,39.02921617
7997,183.49,-83.43273659,39.02916902
7998,183.96,-83.43292018,39.0291133
7999,170.41,-83.43393934,39.02876353
8000,190.5,-83.43236181,39.02932208
8001,173.78,-83.43509746,39.02839419
8002,183.86,-83.43293864,39.02913958
8003,196.37,-83.43205871,39.02945003
8004,192.45,-83.4322444,39.0293848
8005,191.49,-83.43227008,39.02937553
8006,191.23,-83.43253908,39.02928396
8007,172.06,-83.4347222,39.02853294
8008,194.35,-83.43215053,39.02942622
8009,172.21,-83.43473926,39.02853853
8010,183.92,-83.43293208,39.02916368
8011,191.22,-83.43246994,39.02932919
8012,172.06,-83.43445413,39.02864485
8013,173.81,-83.43511491,39.0284214
8014,183.74,-83.43286558,39.02920192
8015,173.3,-83.43347812,39.02899939
8016,173.9,-83.43332211,39.02905806
8017,198.54,-83.43190297,39.02955707
8018,191.16,-83.43242424,39.02937772
8019,183.42,-83.43298542,39.02918311
8020,200.45,-83.43175123,39.02962213
8021,171.42,-83.43428918,39.0287456
8022,172.54,-83.43439824,39.02870927
8023,173.79,-83.43489922,39.0285414
8024,183.99,-83.43282199,39.02926103
8025,181.11,-83.4330963,39.02917287
8026,188.93,-83.43268725,39.02931691
8027,192.73,-83.43230862,39.02944842
8028,184.09,-83.43290846,39.02924959
8029,194.06,-83.43212348,39.02952328
8030,172.92,-83.43460709,39.02867256
8031,172.57,-83.434875,39.02858299
8032,171.01,-83.43424132,39.02879831
8033,193.52,-83.43228641,39.02947808
8034,170.89,-83.43485076,39.02860008
8035,171.83,-83.43487247,39.02859323
8036,170.51,-83.43483585,39.02860652
8037,173.65,-83.43394033,39.02891361
8038,173.67,-83.43389227,39.02893687
8039,182.21,-83.43306697,39.02922709
8040,173.48,-83.43383762,39.02896675
8041,173.89,-83.43521539,39.02850165
8042,172.43,-83.43436855,39.02878971
8043,183.53,-83.43300014,39.029262
8044,193.65,-83.4323107,39.02950253
8045,173.43,-83.43367562,39.02903257
8046,171.12,-83.43490439,39.02861806
8047,171.29,-83.43430498,39.02882221
8048,197.24,-83.43193539,39.02964361
8049,184.38,-83.43286515,39.02933059
8050,173.72,-83.43339378,39.02915053
8051,170.45,-83.43400303,39.0289433
8052,193.29,-83.43261741,39.0294427
8053,196.77,-83.43219958,39.02958665
8054,196.06,-83.43202343,39.02964745
8055,191.44,-83.43241376,39.02951344
8056,178.61,-83.4331755,39.029256
8057,182.53,-83.43305392,39.02930448
8058,180.95,-83.43310813,39.02928533
8059,175.48,-83.43328947,39.02922109
8060,173.69,-83.43393805,39.02900205
8061,173.5,-83.43503384,39.02863364
8062,181.73,-83.4364621,39.03595321
8063,181.98,-83.43650894,39.03594457
8064,181.37,-83.43665244,39.03591833
8065,176.37,-83.43721089,39.03581485
8066,180.93,-83.43669219,39.03590858
8067,181.92,-83.43655419,39.03593354
8068,181.91,-83.43649518,39.03594414
8069,175.13,-83.43564742,39.036097
8070,174.94,-83.43560563,39.03610454
8071,174.41,-83.43500575,39.03621275
8072,174.32,-83.43420046,39.03635796
8073,174.5,-83.43450876,39.03629971
8074,174.39,-83.43507978,39.03619544
8075,177.55,-83.4369209,39.03585749
8076,178.57,-83.43614157,39.03599793
8077,174.39,-83.43435361,39.0363198
8078,174.06,-83.433608,39.03645358
8079,173.71,-83.43401245,39.03637972
8080,176.32,-83.43717698,39.03580276
8081,178.29,-83.4361224,39.03599139
8082,174.61,-83.43547623,39.03610751
8083,174.35,-83.43530884,39.03613759
8084,174.41,-83.43499597,39.03619386
8085,174.33,-83.43460354,39.0362644
8086,174.44,-83.43449757,39.03628346
8087,174.38,-83.43430686,39.03631772
8088,174.25,-83.43422937,39.03633168
8089,174.1,-83.43373406,39.03642067
8090,174.06,-83.43358606,39.03644719
8091,174.35,-83.43439519,39.03629938
8092,174.31,-83.43464477,39.0362539
8093,174.36,-83.43468185,39.03624718
8094,174.43,-83.43499504,39.03619018
8095,176.45,-83.43711775,39.03580391
8096,176.34,-83.43716172,39.03579587
8097,176.24,-83.43726642,39.03577684
8098,176.36,-83.43715227,39.03579634
8099,180.79,-83.43662218,39.03589175
8100,180.71,-83.43633802,39.03594274
8101,177.43,-83.43606281,39.0359921
8102,174.8,-83.43557693,39.03607937
8103,174.76,-83.43556487,39.03608151
8104,174.41,-83.43476898,39.03622437
8105,174.41,-83.43447781,39.03627667
8106,174.12,-83.43384117,39.03639087
8107,174.07,-83.43371162,39.03641321
8108,174.3,-83.43435442,39.03629645
8109,175.84,-83.43577651,39.03603799
8110,180.2,-83.43629876,39.03594311
8111,180.59,-83.436624,39.03588406
8112,180.38,-83.43666016,39.03587744
8113,176.96,-83.43697702,39.03581992
8114,178.71,-83.43678087,39.03585348
8115,180.56,-83.43662116,39.03588213
8116,174.42,-83.43498746,39.03617475
8117,174.41,-83.43482936,39.0362031
8118,174.3,-83.43441935,39.03627653
8119,174.43,-83.43494164,39.0361794
8120,174.41,-83.43494773,39.03617829
8121,174.88,-83.43559638,39.03606068
8122,178.37,-83.43615687,39.03595914
8123,178.44,-83.43678674,39.03584281
8124,174.92,-83.43560987,39.0360531
8125,174.59,-83.43552009,39.03606921
8126,174.45,-83.43501007,39.03616032
8127,174.51,-83.43496173,39.03616898
8128,174.26,-83.43391915,39.03635392
8129,174.43,-83.43496264,39.03616509
8130,174.42,-83.43504725,39.03614981
8131,175.56,-83.43751722,39.03570294
8132,179.73,-83.43627582,39.03592431
8133,178.22,-83.43615859,39.03594523
8134,177.56,-83.43610589,39.03595462
8135,175.94,-83.43581034,39.03600728
8136,175.77,-83.43578072,39.03601259
8137,174.45,-83.43499663,39.03615249
8138,174.42,-83.43494198,39.03616219
8139,174.16,-83.43383394,39.03635867
8140,174.28,-83.43443405,39.03625028
8141,174.52,-83.43547066,39.03606303
8142,176.98,-83.43604471,39.03595941
8143,176.21,-83.43711066,39.03576568
8144,180.5,-83.43641556,39.03588949
8145,174.55,-83.43548667,39.03605477
8146,174.21,-83.43424788,39.03627525
8147,174.19,-83.43391233,39.03633361
8148,174.41,-83.43453116,39.03622212
8149,174.32,-83.43459304,39.03621101
8150,176.21,-83.43719799,39.03574196
8151,179.9,-83.43633141,39.03589486
8152,174.29,-83.43476065,39.03617363
8153,174.24,-83.43444363,39.0362299
8154,174.21,-83.43412959,39.03628565
8155,173.99,-83.4336153,39.03637684
8156,174.43,-83.43493448,39.03613892
8157,174.36,-83.43506146,39.03611609
8158,175.81,-83.43741419,39.03569338
8159,176.17,-83.43713195,39.03574289
8160,175,-83.43562652,39.03600968
8161,174.43,-83.43504529,39.03611273
8162,174,-83.43375387,39.03634142
8163,173.94,-83.43357897,39.03637183
8164,174.21,-83.43413754,39.03627152
8165,174.4,-83.43533023,39.03605759
8166,175.04,-83.43563437,39.03600303
8167,175.19,-83.43567594,39.03599559
8168,175.51,-83.43574712,39.03598284
8169,176.44,-83.43599466,39.03593838
8170,179.5,-83.43660272,39.03582945
8171,176.73,-83.43694222,39.03576857
8172,174.42,-83.43539778,39.03603996
8173,174.18,-83.43463983,39.03617391
8174,174.42,-83.43500104,39.036106
8175,174.99,-83.43562506,39.03599431
8176,180.07,-83.43649709,39.03583833
8177,175.87,-83.43737232,39.03568182
8178,175.52,-83.43748633,39.03566115
8179,178.67,-83.43665592,39.03580771
8180,176.13,-83.43592643,39.03593638
8181,176.11,-83.43592046,39.03593741
8182,174.57,-83.43553373,39.03600567
8183,173.69,-83.4340454,39.03626623
8184,174.42,-83.43544261,39.03601659
8185,174.5,-83.43549026,39.03600811
8186,175.51,-83.43576376,39.03595924
8187,176.35,-83.43601739,39.03591394
8188,176.25,-83.43701101,39.03573659
8189,175.65,-83.43741838,39.03566383
8190,176.12,-83.43715093,39.03571042
8191,177.13,-83.43609545,39.03589618
8192,175.47,-83.43574603,39.03595772
8193,174.29,-83.43456169,39.03616599
8194,174.27,-83.43454298,39.03616935
8195,174,-83.43368854,39.03631963
8196,174.16,-83.43395306,39.03627159
8197,176.4,-83.43695201,39.03573746
8198,176.16,-83.43703353,39.03572296
8199,175.95,-83.43729586,39.03567531
8200,176.32,-83.4369725,39.03573208
8201,176.58,-83.43691715,39.03574179
8202,179.93,-83.4365125,39.03581287
8203,176.45,-83.43604629,39.0358946
8204,174.18,-83.4344907,39.03616738
8205,173.99,-83.43349338,39.036342
8206,174.02,-83.43352691,39.03633598
8207,174.19,-83.43428312,39.03620145
8208,174.2,-83.43468981,39.03612917
8209,174.41,-83.43492382,39.03608761
8210,174.44,-83.4350027,39.03607362
8211,175.94,-83.43591024,39.0359124
8212,177.71,-83.43618742,39.03586318
8213,179.35,-83.43644049,39.03581825
8214,175.83,-83.43733411,39.03565884
8215,176.16,-83.43703222,39.03571164
8216,177.27,-83.43677397,39.03575695
